sample_index,utc_time,utc_datetime,elapsed_min,elapsed_h,dt_s,session_id,trial_id,split,episode_number,step_number,ph_measured,acid_flow,acetate_flow,water_flow,total_flow,water_fraction,buffer_flow_fraction,valid_for_model,valid_for_model_before_flat_trial_filter,uninformative_flat_ph_trial,flow_ratio_acetate_acid,log10_molar_base_acid_ratio,acid_analytical_mol_l,acetate_analytical_mol_l,total_buffer_mol_l,sodium_mol_l,ph_equilibrium_charge_balance,prediction_equilibrium_raw,residual_equilibrium_raw,prediction_equilibrium_bias,residual_equilibrium_bias,prediction_equilibrium_affine,residual_equilibrium_affine
839,2026-05-15T14:18:52.402Z,2026-05-15 14:18:52.402000+00:00,5432.7432499999995,90.54572083333332,69.09,6,60,test,2,2,4.228336334228516,9.879872322,6.483182430267334,2.012573003768921,18.375627756036256,0.10952404078319479,0.8904759592168052,True,True,False,0.6562010336743838,-0.1829630898312156,0.05376617579094427,0.035281420130736256,0.08904759592168052,0.035281420130736256,4.5775760645330985,4.5775760645330985,-0.3492397303045829,4.2345338076437145,-0.006197473415198829,4.277179452106435,-0.04884311787791962
840,2026-05-15T14:20:01.529Z,2026-05-15 14:20:01.529000+00:00,5433.895366666667,90.56492277777778,69.127,6,60,test,2,3,4.639097213745117,1.3972582817077637,4.041726112365723,5.182224273681641,10.621208667755127,0.4879128577347632,0.5120871422652369,True,True,False,2.8926120283401184,0.4612901877958765,0.013155360424748012,0.03805335380177567,0.051208714226523684,0.03805335380177567,5.22155688585103,5.22155688585103,-0.5824596721059132,4.878514628961646,-0.23941741521652915,4.786512291176298,-0.1474150774311811
841,2026-05-15T14:21:11.090Z,2026-05-15 14:21:11.090000+00:00,5435.0547166666665,90.58424527777778,69.561,6,60,test,2,4,4.105383873,8.970609664916992,4.394445896148682,4.573795795440674,17.938851356506348,0.25496592309862565,0.7450340769013744,True,True,False,0.4898714870333559,-0.3099178379154721,0.05000660012528277,0.024496807564854672,0.07450340769013744,0.024496807564854672,4.451016800961948,4.451016800961948,-0.34563292796194833,4.107974544072564,-0.0025906710725642768,4.177082078253959,-0.0716982052539592
842,2026-05-15T14:22:20.335Z,2026-05-15 14:22:20.335000+00:00,5436.208799999999,90.60347999999999,69.245,6,60,test,2,5,4.1638288497924805,8.866909027,4.892608642578125,4.179888725280762,17.939406394858885,0.2330003921689763,0.7669996078310238,True,True,False,0.5517828848452134,-0.2582317745573732,0.04942699235322022,0.02727296842988216,0.07669996078310237,0.02727296842988216,4.50254486849161,4.50254486849161,-0.33871601869912915,4.159502611602226,0.004326238190254905,4.217836299587686,-0.054007449795205886
843,2026-05-15T14:23:29.694Z,2026-05-15 14:23:29.694000+00:00,5437.364783333333,90.62274638888888,69.359,6,60,test,2,6,4.427376747131348,6.328206062316895,7.796362400054932,5.745508670806885,19.87007713317871,0.2891538181909286,0.7108461818090714,True,True,False,1.2320019802263695,0.09061140588091807,0.03184791895825188,0.03923669922265526,0.07108461818090714,0.03923669922265526,4.850959601318147,4.850959601318147,-0.4235828541867992,4.507917344428763,-0.08054059729741514,4.493402060507602,-0.0660253133762545
844,2026-05-15T14:24:39.252Z,2026-05-15 14:24:39.252000+00:00,5438.524083333334,90.64206805555555,69.558,6,60,test,2,7,4.029297828674316,4.422439098358154,2.106147289276123,8.315520286560059,14.844106674194336,0.5601900113676853,0.4398099886323147,True,True,False,0.47624110641976675,-0.32217312148720934,0.029792558052997034,0.014188440810234439,0.04398099886323147,0.014188440810234439,4.439468394180535,4.439468394180535,-0.41017056550621867,4.096426137291151,-0.06712830861683461,4.167948292560353,-0.1386504638860364
845,2026-05-15T14:25:48.843Z,2026-05-15 14:25:48.843000+00:00,5439.683933333334,90.6613988888889,69.591,6,60,test,2,8,4.021027565002441,6.0789289474487305,2.663907766342163,2.7577035427093506,11.500540256500244,0.23978904305392637,0.7602109569460737,True,True,False,0.43821992153077893,-0.3583078832467211,0.05285776852102967,0.0231633271735777,0.07602109569460737,0.0231633271735777,4.402758318621281,4.402758318621281,-0.38173075361883946,4.059716061731897,-0.0386884967294554,4.138913814532267,-0.11788624952982563
846,2026-05-15T14:26:58.153Z,2026-05-15 14:26:58.153000+00:00,5440.8391,90.68065166666666,69.31,6,60,test,2,9,4.488024711608887,2.539710283279419,3.972880363464356,1.4283571243286133,7.940947771072388,0.17987237361412847,0.8201276263858716,True,True,False,1.564304554586575,0.19432130978525905,0.03198245796970458,0.05003030466888258,0.08201276263858716,0.05003030466888258,4.954568450311288,4.954568450311288,-0.4665437387024012,4.611526193421904,-0.12350148181301712,4.575347651841267,-0.0873229402323803
847,2026-05-15T14:28:07.559Z,2026-05-15 14:28:07.559000+00:00,5441.995866666666,90.6999311111111,69.406,6,61,test,3,0,4.270791053771973,5.42670488357544,4.308531284332275,8.620052337646484,18.3552885055542,0.46962227453074945,0.5303777254692505,True,True,False,0.7939498050414628,-0.10020695359632475,0.02956480298271178,0.023472969564213277,0.05303777254692506,0.023472969564213277,4.660518254635805,4.660518254635805,-0.38972720086383195,4.3174759977464205,-0.04668494397444789,4.342779513110157,-0.07198845933818454
848,2026-05-15T14:29:17.166Z,2026-05-15 14:29:17.166000+00:00,5443.155983333333,90.71926638888888,69.607,6,61,test,3,1,4.531031608581543,1.1787769794464111,3.0548226833343506,8.403562545776367,12.637162208557129,0.6649881046937879,0.33501189530621217,True,True,False,2.5915187831111077,0.4135543609169912,0.009327861429587523,0.024173328101033693,0.033501189530621214,0.024173328101033693,5.173986613809906,5.173986613809906,-0.6429550052283632,4.830944356920522,-0.2999127483389792,4.748888341965442,-0.21785673338389877
849,2026-05-15T14:30:26.351Z,2026-05-15 14:30:26.351000+00:00,5444.309066666667,90.73848444444444,69.185,6,61,test,3,2,4.284023284912109,1.6203303337097168,1.8328001499176023,4.125810623168945,7.578941106796265,0.5443782403150232,0.45562175968497676,True,True,False,1.1311274693731368,0.053511549333914214,0.021379376233135232,0.024182799735362442,0.045562175968497674,0.024182799735362442,4.814098747200756,4.814098747200756,-0.5300754622886465,4.471056490311372,-0.1870332053992625,4.464248329749397,-0.18022504483728774
850,2026-05-15T14:31:35.571Z,2026-05-15 14:31:35.571000+00:00,5445.462733333334,90.75771222222222,69.22,6,61,test,3,3,4.803400993347168,2.819386959075928,9.624616622924805,3.661492109298706,16.10549569129944,0.22734426679439174,0.7726557332056083,True,True,False,3.413726729472897,0.533228752680281,0.017505744704269032,0.0597598286162918,0.07726557332056083,0.0597598286162918,5.293391933067432,5.293391933067432,-0.489990939720264,4.950349676178048,-0.14694868283087992,4.843327567861976,-0.03992657451480763
851,2026-05-15T14:32:44.884Z,2026-05-15 14:32:44.884000+00:00,5446.61795,90.77696583333334,69.313,6,61,test,3,4,4.342467308044434,5.831935882568359,5.649240970611572,8.664951324,20.146128177179932,0.43010504290422547,0.5698949570957745,True,True,False,0.9686733675342931,-0.013822640483982691,0.028948172230802902,0.02804132347877455,0.056989495709577453,0.02804132347877455,4.7467236429244855,4.7467236429244855,-0.40425633488005186,4.403681386035101,-0.0612140779906678,4.41096048016184,-0.06849317211740669
852,2026-05-15T14:33:54.158Z,2026-05-15 14:33:54.158000+00:00,5447.772516666667,90.79620861111111,69.274,6,61,test,3,5,4.501809120178223,7.247759819030762,9.566330909729004,4.482069492340088,21.296160221099854,0.2104637383362346,0.7895362616637653,True,True,False,1.3199017556583854,0.12054160653666869,0.03403317660922654,0.04492044955715,0.07895362616637655,0.04492044955715,4.880836691588673,4.880836691588673,-0.3790275714104503,4.537794434699289,-0.035985314521066236,4.517032241262815,-0.015223121084592783
853,2026-05-15T14:35:03.595Z,2026-05-15 14:35:03.595000+00:00,5448.9298,90.81549666666666,69.437,6,61,test,3,6,4.822146415710449,2.148528814315796,7.952028274536133,7.444545745849609,17.545102834701538,0.4243090403052773,0.5756909596947227,True,True,False,3.7011503972165603,0.5683367331237925,0.012245746488680213,0.045323349480792065,0.05756909596947228,0.045323349480792065,5.328548078560655,5.328548078560655,-0.5064016628502062,4.985505821671271,-0.1633594059608221,4.871133022313509,-0.048986606603059535
854,2026-05-15T14:36:12.734Z,2026-05-15 14:36:12.734000+00:00,5450.082116666667,90.83470194444446,69.139,6,61,test,3,7,3.836322784423828,5.442472935,1.5007658004760742,4.294166564941406,11.23740530041748,0.3821315019030126,0.6178684980969874,True,True,False,0.2757507145005351,-0.5594833535813794,0.04843175795036784,0.013355091859330903,0.06178684980969874,0.013355091859330903,4.203111155537328,4.203111155537328,-0.3667883711134996,3.8600688986479432,-0.0237461142241151,3.9810102667562823,-0.1446874823324542
855,2026-05-15T14:37:22.132Z,2026-05-15 14:37:22.132000+00:00,5451.23875,90.85397916666668,69.398,6,61,test,3,8,4.360661506652832,8.813997268676758,8.920549392700195,1.3766767978668213,19.111223459243774,0.07203499037111337,0.9279650096288866,True,True,False,1.0120889672160556,0.005218690638885955,0.04611948202831346,0.04667701893457521,0.09279650096288866,0.04667701893457521,4.7655398900248125,4.7655398900248125,-0.40487838337198045,4.422497633135428,-0.0618361264825964,4.425842495648942,-0.06518098899610969
856,2026-05-15T14:38:31.723Z,2026-05-15 14:38:31.723000+00:00,5452.3986,90.87331,69.591,6,61,test,3,9,4.033156394958496,5.447958946228027,2.7178542613983154,8.453203201293945,16.619016408920288,0.5086464200586909,0.4913535799413091,True,True,False,0.4988756868808751,-0.3020076612457687,0.03278147642542687,0.016353881568704043,0.049135357994130914,0.016353881568704043,4.459373744024619,4.459373744024619,-0.42621734906612296,4.116331487135235,-0.08317509217673891,4.183691693626269,-0.15053529866777282
857,2026-05-15T14:39:40.775Z,2026-05-15 14:39:40.775000+00:00,5453.549466666666,90.89249111111111,69.052,6,62,test,4,0,4.193600654602051,4.766426086425781,3.229653596878052,2.807291269302368,10.803370952606201,0.259853270022644,0.740146729977356,True,True,False,0.6775839042329271,-0.1690369190673246,0.044119803969851934,0.029894869027883676,0.0740146729977356,0.029894869027883676,4.591587129294846,4.591587129294846,-0.3979864746927948,4.2485448724054615,-0.054944217803410744,4.288260986147911,-0.09466033154586029
858,2026-05-15T14:40:50.192Z,2026-05-15 14:40:50.192000+00:00,5454.706416666667,90.91177361111112,69.417,6,62,test,4,1,4.199114799499512,3.176997661590576,2.4815304279327397,4.197095871,9.855623960523316,0.42585795560093004,0.57414204439907,True,True,False,0.7810929349851494,-0.10729729038642326,0.032235378240038734,0.025178826199868276,0.05741420443990701,0.025178826199868276,4.653385047864995,4.653385047864995,-0.454270248365483,4.310342790975611,-0.11122799147609896,4.337137766747566,-0.1380229672480544
859,2026-05-15T14:41:59.381Z,2026-05-15 14:41:59.381000+00:00,5455.859566666667,90.93099277777779,69.189,6,62,test,4,2,4.731724739074707,3.037663698196411,8.903866768,1.8860962390899656,13.827626705286377,0.13640057540524295,0.863599424594757,True,True,False,2.9311561952320795,0.46703896170693554,0.021968077117927226,0.06439186534154848,0.0863599424594757,0.06439186534154848,5.227196067525318,5.227196067525318,-0.4954713284506109,4.884153810635934,-0.15242907156122687,4.790972393584811,-0.05924765451010394
860,2026-05-15T14:43:08.713Z,2026-05-15 14:43:08.713000+00:00,5457.0151000000005,90.95025166666667,69.332,6,62,test,4,3,4.511734008789063,7.126208782196045,9.004087448120117,2.50119423866272,18.631490468978882,0.13424552602633516,0.8657544739736649,True,True,False,1.2635172113699111,0.10158116216576187,0.038248194872337576,0.04832725252502891,0.08657544739736649,0.04832725252502891,4.86186075052554,4.86186075052554,-0.3501267417364762,4.5188184936361555,-0.007084484847092121,4.502023921735647,0.009710087053416139
861,2026-05-15T14:44:18.037Z,2026-05-15 14:44:18.037000+00:00,5458.170499999999,90.96950833333332,69.324,6,62,test,4,4,4.242671966552734,6.856061935424805,5.080866813659668,3.7324275970458975,15.669356346130371,0.23819916495597726,0.7618008350440226,True,True,False,0.7410765628307958,-0.13013692144408084,0.043754585599924435,0.03242549790447784,0.07618008350440228,0.03242549790447784,4.630409160599962,4.630409160599962,-0.3877371940472276,4.287366903710578,-0.04469493715784356,4.31896583754803,-0.07629387099529605
862,2026-05-15T14:45:27.537Z,2026-05-15 14:45:27.537000+00:00,5459.328833333333,90.98881388888888,69.5,6,62,test,4,5,4.374997138977051,3.283672332763672,3.9763143062591553,6.311349868774414,13.571336507797241,0.46504998716584084,0.5349500128341592,True,True,False,1.2109351674905175,0.08312089198298749,0.02419564448112446,0.02929935680229146,0.053495001283415916,0.02929935680229146,4.843590683366166,4.843590683366166,-0.4685935443891154,4.500548426476782,-0.12555128749973132,4.487573887094497,-0.112576748117446
863,2026-05-15T14:46:36.715Z,2026-05-15 14:46:36.715000+00:00,5460.4818,91.00802999999999,69.178,6,62,test,4,6,4.644610404968262,1.2884308099746704,3.8422000408172607,4.389239311218262,9.519870162010193,0.4610608376502732,0.5389391623497268,True,True,False,2.9820771213106863,0.4745188708160261,0.013534121663930431,0.040359794571042246,0.05389391623497268,0.040359794571042246,5.234768393849748,5.234768393849748,-0.5901579888814865,4.891726136960364,-0.24711573199210246,4.796961445335285,-0.15235104036702296
